"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"mii-lm-mikrobio-untersuchungsarten","mii-lm-mikrobio-untersuchungsarten","","","",0,*,"","","","null {[]} {[]}
","Mikrobiologische Untersuchungsarten","Die fachlichen Ausprägungen einer mikrobiologischen Untersuchung. Jede Ausprägung ergänzt die von MII_LM_Mikrobio_Untersuchung geerbten gemeinsamen Angaben um ihre spezifischen Attribute.","","","","","","","","","",,,,,"",,,,"Element",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.MRGNKlasse.modifierExtension","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.MRGNKlasse.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.MRGNKlasse.Untersuchungscode","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.MRGNKlasse.Untersuchungscode","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Untersuchungscode","Kodierung der Untersuchung; hier fest: MRGN-Klassifikation (LOINC).","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.MRGNKlasse.Untersuchungscode",1,1,"",""
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.MRGNKlasse.Ergebnis","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.MRGNKlasse.Ergebnis","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Ergebnis","MRGN-Klasse, z. B. 3MRGN oder 4MRGN (LOINC).","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.MRGNKlasse.Ergebnis",0,1,"",""
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.VoraussichtlicheEmpfindlichkeit","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.VoraussichtlicheEmpfindlichkeit","","","",0,*,"","","","BackboneElement {[]} {[]}
","Voraussichtliche Empfindlichkeit","Aus genotypischen Nachweisen abgeleitete erwartete Empfindlichkeit oder Resistenz gegenüber antimikrobiellen Substanzen.","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.VoraussichtlicheEmpfindlichkeit",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.VoraussichtlicheEmpfindlichkeit.id","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.VoraussichtlicheEmpfindlichkeit.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.VoraussichtlicheEmpfindlichkeit.extension","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.VoraussichtlicheEmpfindlichkeit.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.VoraussichtlicheEmpfindlichkeit.modifierExtension","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.VoraussichtlicheEmpfindlichkeit.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.VoraussichtlicheEmpfindlichkeit.Untersuchungscode","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.VoraussichtlicheEmpfindlichkeit.Untersuchungscode","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Untersuchungscode","Betroffene antimikrobielle Substanz bzw. Substanzklasse (LOINC, genotypisch).","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.VoraussichtlicheEmpfindlichkeit.Untersuchungscode",1,1,"",""
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.VoraussichtlicheEmpfindlichkeit.Ergebnis","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.VoraussichtlicheEmpfindlichkeit.Ergebnis","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Ergebnis","Erwartete Empfindlichkeit bzw. Resistenz.","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.VoraussichtlicheEmpfindlichkeit.Ergebnis",0,1,"",""
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus","","","",0,*,"","","","BackboneElement {[]} {[]}
","Resistenzkategorie Status","Aus den vorliegenden mikrobiologischen Untersuchungen abgeleitete Bewertung eines Erregers hinsichtlich einer definierten Resistenzkategorie, z. B. MRSA, VRE, LRE oder LVRE.","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus.id","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus.extension","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus.modifierExtension","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus.Untersuchungscode","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus.Untersuchungscode","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Untersuchungscode","Bewertete Resistenzkategorie (MII-CodeSystem).","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus.Untersuchungscode",1,1,"",""
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus.Ergebnis","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus.Ergebnis","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Ergebnis","Positive oder Negative bezogen auf die im Untersuchungscode benannte Kategorie (SNOMED CT).","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus.Ergebnis",0,1,"",""
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus.Grundlage","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus.Grundlage","","","",0,*,"","","","BackboneElement {[]} {[]}
","Grundlage","Untersuchungen, aus denen die Bewertung abgeleitet wurde: Identifikation, Empfindlichkeit und Resistenzmechanismen.","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.ResistenzkategorieStatus.Grundlage",0,*,"",""
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet","","","",0,*,"","","","BackboneElement {[]} {[]}
","Aviditaet","Beurteilung der Bindungsstärke von Antikörpern an ein spezifisches Antigen, typischerweise zur Unterscheidung frischer von zurückliegenden Infektionen.","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.id","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.extension","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.modifierExtension","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.Untersuchungscode","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.Untersuchungscode","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Untersuchungscode","Kodierung des Aviditätstests einschließlich Zielantigen (LOINC).","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.Untersuchungscode",1,1,"",""
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.Ergebnis","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.Ergebnis","","","",0,1,"","","","Quantity {[]} {[]}
","Ergebnis","Aviditätsindex in Prozent.","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.Ergebnis",0,1,"",""
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.Bewertung","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.Bewertung","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Bewertung","Kategoriale Einordnung der Avidität, z. B. niedrig oder hoch.","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.Bewertung",0,1,"",""
"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.Untersuchungsmethode","mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.Untersuchungsmethode","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Untersuchungsmethode","Eingesetztes immunologisches Verfahren (SNOMED CT).","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.WeitereEigenschaften.Aviditaet.Untersuchungsmethode",0,1,"",""
"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests","mii-lm-mikrobio-untersuchungsarten.QuantitativeTests","","","",0,*,"","","","BackboneElement {[]} {[]}
","Quantitative Tests","Quantitative Messungen erregerspezifischer Analyte.","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.id","mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.extension","mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.modifierExtension","mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ","mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ","","","",0,*,"","","","BackboneElement {[]} {[]}
","Antigen Antikoerper Tests","Quantitative Messung erregerspezifischer Antigene oder Antikörper mittels immunologischer Verfahren.","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ.id","mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ.extension","mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ.modifierExtension","mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ.Untersuchungscode","mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ.Untersuchungscode","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Untersuchungscode","Kodierung des gemessenen Antigens bzw. Antikörpers (LOINC).","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ.Untersuchungscode",1,1,"",""
"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ.Ergebnis","mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ.Ergebnis","","","",0,1,"","","","Quantity {[]} {[]}
","Ergebnis","Gemessene Konzentration bzw. Aktivität mit Einheit (UCUM).","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ.Ergebnis",0,1,"",""
"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ.Untersuchungsmethode","mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ.Untersuchungsmethode","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Untersuchungsmethode","Eingesetztes immunologisches Verfahren (SNOMED CT).","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.AntigenAntikoerperQuantitativ.Untersuchungsmethode",0,1,"",""
"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.Titer","mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.Titer","","","",0,*,"","","","BackboneElement {[]} {[]}
","Titer","Semiquantitative Messung aus seriellen Verdünnungsreihen, berichtet als Verhältnis, z. B. 1:160.","","","","","","","","","",,,,,"",,,,"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.Titer",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.Titer.id","mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.Titer.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.Titer.extension","mii-lm-mikrobio-untersuchungsarten.QuantitativeTests.Titer.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
